Navn	Stasjon	Tid(norsk normaltid)	Lufttemperatur	Relativ luftfuktighet	Vindretning	Middelvind
Fjærland - Bremuseet	SN55820	21.04.2020 01:00	0,7	96	355	1,4
Fjærland - Bremuseet	SN55820	21.04.2020 02:00	0,6	96	8	1,1
Fjærland - Bremuseet	SN55820	21.04.2020 03:00	0,4	98	117	0,7
Fjærland - Bremuseet	SN55820	21.04.2020 04:00	0,8	92	34	1,5
Fjærland - Bremuseet	SN55820	21.04.2020 05:00	-0,3	98	10	1,2
Fjærland - Bremuseet	SN55820	21.04.2020 06:00	-0,3	99	345	1,7
Fjærland - Bremuseet	SN55820	21.04.2020 07:00	0,1	95	358	1,3
Fjærland - Bremuseet	SN55820	21.04.2020 08:00	4,5	83	19	1,6
Fjærland - Bremuseet	SN55820	21.04.2020 09:00	8,6	71	264	0,5
Fjærland - Bremuseet	SN55820	21.04.2020 10:00	9,9	64	206	0,9
Fjærland - Bremuseet	SN55820	21.04.2020 11:00	13,2	48	27	1,8
Fjærland - Bremuseet	SN55820	21.04.2020 12:00	14,9	41	30	2,2
Fjærland - Bremuseet	SN55820	21.04.2020 13:00	16,6	37	15	1,2
Fjærland - Bremuseet	SN55820	21.04.2020 14:00	16,9	36	25	2,5
Fjærland - Bremuseet	SN55820	21.04.2020 15:00	16,9	35	341	2,4
Fjærland - Bremuseet	SN55820	21.04.2020 16:00	17	36	356	2
Fjærland - Bremuseet	SN55820	21.04.2020 17:00	15	48	6	2,8
Fjærland - Bremuseet	SN55820	21.04.2020 18:00	10,9	60	6	2,3
Fjærland - Bremuseet	SN55820	21.04.2020 19:00	9	64	30	1,6
Fjærland - Bremuseet	SN55820	21.04.2020 20:00	7	74	22	1,5
Fjærland - Bremuseet	SN55820	21.04.2020 21:00	5,2	78	25	1,8
Fjærland - Bremuseet	SN55820	21.04.2020 22:00	4	83	16	1,8
Fjærland - Bremuseet	SN55820	21.04.2020 23:00	2,8	91	25	1,6
Fjærland - Bremuseet	SN55820	22.04.2020 00:00	2,4	91	13	1,1
Fjærland - Bremuseet	SN55820	22.04.2020 01:00	1,2	94	328	0,5
Fjærland - Bremuseet	SN55820	22.04.2020 02:00	0,5	99	5	1,1
Fjærland - Bremuseet	SN55820	22.04.2020 03:00	-0,1	98	7	0,9
Fjærland - Bremuseet	SN55820	22.04.2020 04:00	0,4	99	35	1
Fjærland - Bremuseet	SN55820	22.04.2020 05:00	-0,9	93	24	1
Fjærland - Bremuseet	SN55820	22.04.2020 06:00	-0,4	97	32	0,9
Fjærland - Bremuseet	SN55820	22.04.2020 07:00	0,2	98	29	0,7
Fjærland - Bremuseet	SN55820	22.04.2020 08:00	4,6	86	358	0,5
Fjærland - Bremuseet	SN55820	22.04.2020 09:00	6,6	70	30	2,7
Fjærland - Bremuseet	SN55820	22.04.2020 10:00	9,9	58	23	2,1
Fjærland - Bremuseet	SN55820	22.04.2020 11:00	14,1	42	24	1,1
Fjærland - Bremuseet	SN55820	22.04.2020 12:00	15,7	40	50	1,2
Fjærland - Bremuseet	SN55820	22.04.2020 13:00	16,5	36	1	1,3
Fjærland - Bremuseet	SN55820	22.04.2020 14:00	17,1	38	340	2
Fjærland - Bremuseet	SN55820	22.04.2020 15:00	16,8	35	341	2,2
Fjærland - Bremuseet	SN55820	22.04.2020 16:00	16,5	35	346	2,4
Fjærland - Bremuseet	SN55820	22.04.2020 17:00	15,1	41	3	2,3
Fjærland - Bremuseet	SN55820	22.04.2020 18:00	10,6	64	357	2,2
Fjærland - Bremuseet	SN55820	22.04.2020 19:00	9,5	62	17	1,9
Fjærland - Bremuseet	SN55820	22.04.2020 20:00	7,5	69	51	1,3
Fjærland - Bremuseet	SN55820	22.04.2020 21:00	6	74	30	2
Fjærland - Bremuseet	SN55820	22.04.2020 22:00	4,8	80	38	1,7
Fjærland - Bremuseet	SN55820	22.04.2020 23:00	3,4	85	22	1
Fjærland - Bremuseet	SN55820	23.04.2020 00:00	2,5	91	16	1
Fjærland - Bremuseet	SN55820	23.04.2020 01:00	1	94	19	1,7
Fjærland - Bremuseet	SN55820	23.04.2020 02:00	1,2	95	12	0,6
Fjærland - Bremuseet	SN55820	23.04.2020 03:00	0,9	99	25	1
Fjærland - Bremuseet	SN55820	23.04.2020 04:00	0,6	99	16	1,6
Fjærland - Bremuseet	SN55820	23.04.2020 05:00	0	98	7	0,4
Fjærland - Bremuseet	SN55820	23.04.2020 06:00	-0,2	99	45	0,8
Fjærland - Bremuseet	SN55820	23.04.2020 07:00	0,3	99	2	0,7
Fjærland - Bremuseet	SN55820	23.04.2020 08:00	5	85	1	0,9
Fjærland - Bremuseet	SN55820	23.04.2020 09:00	7,5	71	32	1,7
Fjærland - Bremuseet	SN55820	23.04.2020 10:00	10,6	60	11	1,2
Fjærland - Bremuseet	SN55820	23.04.2020 11:00	14,2	45	31	1
Fjærland - Bremuseet	SN55820	23.04.2020 12:00	13,4	51	217	2,2
Fjærland - Bremuseet	SN55820	23.04.2020 13:00	14,6	44	213	2,3
Fjærland - Bremuseet	SN55820	23.04.2020 14:00	15,5	39	232	1,8
Fjærland - Bremuseet	SN55820	23.04.2020 15:00	17,2	40	135	0,9
Fjærland - Bremuseet	SN55820	23.04.2020 16:00	16,3	38	206	2
Fjærland - Bremuseet	SN55820	23.04.2020 17:00	15	43	217	1,6
Fjærland - Bremuseet	SN55820	23.04.2020 18:00	11,5	58	297	0,5
Fjærland - Bremuseet	SN55820	23.04.2020 19:00	8,9	68	50	1,2
Fjærland - Bremuseet	SN55820	23.04.2020 20:00	8,9	66	43	1,3
Fjærland - Bremuseet	SN55820	23.04.2020 21:00	7,1	74	179	0,8
Fjærland - Bremuseet	SN55820	23.04.2020 22:00	6,4	75	104	1,1
Fjærland - Bremuseet	SN55820	23.04.2020 23:00	5,9	82	214	0,8
Fjærland - Bremuseet	SN55820	24.04.2020 00:00	5,4	83	63	1,2
Fjærland - Bremuseet	SN55820	24.04.2020 01:00	4,9	85	275	0,8
Fjærland - Bremuseet	SN55820	24.04.2020 02:00	4	85	22	1,5
Fjærland - Bremuseet	SN55820	24.04.2020 03:00	3,7	88	9	1,7
Fjærland - Bremuseet	SN55820	24.04.2020 04:00	7,2	69	2	3,9
Fjærland - Bremuseet	SN55820	24.04.2020 05:00	6,6	69	64	2,1
Fjærland - Bremuseet	SN55820	24.04.2020 06:00	5,6	77	344	1,6
Fjærland - Bremuseet	SN55820	24.04.2020 07:00	6,5	76	3	1,1
Fjærland - Bremuseet	SN55820	24.04.2020 08:00	7,7	69	21	0,8
Fjærland - Bremuseet	SN55820	24.04.2020 09:00	9,2	62	297	1,3
Fjærland - Bremuseet	SN55820	24.04.2020 10:00	10,5	58	224	1,1
Fjærland - Bremuseet	SN55820	24.04.2020 11:00	12,7	41	332	3,7
Fjærland - Bremuseet	SN55820	24.04.2020 12:00	12,2	41	356	4,2
Fjærland - Bremuseet	SN55820	24.04.2020 13:00	12,7	39	324	4,4
Fjærland - Bremuseet	SN55820	24.04.2020 14:00	12,8	36	330	3,1
Fjærland - Bremuseet	SN55820	24.04.2020 15:00	12,3	39	326	4,9
Fjærland - Bremuseet	SN55820	24.04.2020 16:00	12,9	40	318	3,2
Fjærland - Bremuseet	SN55820	24.04.2020 17:00	11,7	41	330	3,6
Fjærland - Bremuseet	SN55820	24.04.2020 18:00	10,4	44	304	3,2
Fjærland - Bremuseet	SN55820	24.04.2020 19:00	9	52	2	2
Fjærland - Bremuseet	SN55820	24.04.2020 20:00	8	55	55	1,1
Fjærland - Bremuseet	SN55820	24.04.2020 21:00	7	59	106	3,7
Fjærland - Bremuseet	SN55820	24.04.2020 22:00	4,7	70	12	2,7
Fjærland - Bremuseet	SN55820	24.04.2020 23:00	2,5	81	24	1
Fjærland - Bremuseet	SN55820	25.04.2020 00:00	0,8	93	10	2,3
Fjærland - Bremuseet	SN55820	25.04.2020 01:00	1,1	89	36	1,4
Fjærland - Bremuseet	SN55820	25.04.2020 02:00	0	92	53	1,3
Fjærland - Bremuseet	SN55820	25.04.2020 03:00	-0,4	94	35	1,2
Fjærland - Bremuseet	SN55820	25.04.2020 04:00	-1,5	95	18	1,5
Fjærland - Bremuseet	SN55820	25.04.2020 05:00	-1,6	98	39	0,3
Fjærland - Bremuseet	SN55820	25.04.2020 06:00	-0,7	98	41	1,9
Fjærland - Bremuseet	SN55820	25.04.2020 07:00	-0,9	96	11	1,1
Fjærland - Bremuseet	SN55820	25.04.2020 08:00	3,3	82	31	1,3
Fjærland - Bremuseet	SN55820	25.04.2020 09:00	6	71	18	2,1
Fjærland - Bremuseet	SN55820	25.04.2020 10:00	8,2	62	211	1,6
Fjærland - Bremuseet	SN55820	25.04.2020 11:00	9,8	52	215	2,7
Fjærland - Bremuseet	SN55820	25.04.2020 12:00	12,8	40	179	1,2
Fjærland - Bremuseet	SN55820	25.04.2020 13:00	13,3	38	188	1,9
Fjærland - Bremuseet	SN55820	25.04.2020 14:00	14,1	40	310	1,4
Fjærland - Bremuseet	SN55820	25.04.2020 15:00	14,3	39	206	1,7
Fjærland - Bremuseet	SN55820	25.04.2020 16:00	14,3	38	211	2,1
Fjærland - Bremuseet	SN55820	25.04.2020 17:00	12,9	45	330	1,4
Fjærland - Bremuseet	SN55820	25.04.2020 18:00	10,9	50	313	1,3
Fjærland - Bremuseet	SN55820	25.04.2020 19:00	9,2	61	35	1,3
Fjærland - Bremuseet	SN55820	25.04.2020 20:00	6,3	74	24	0,9
Fjærland - Bremuseet	SN55820	25.04.2020 21:00	5	77	41	1,7
Fjærland - Bremuseet	SN55820	25.04.2020 22:00	4,4	79	26	1,3
Fjærland - Bremuseet	SN55820	25.04.2020 23:00	3,3	84	90	0,8
Fjærland - Bremuseet	SN55820	26.04.2020 00:00	1,9	92	27	1,2
Fjærland - Bremuseet	SN55820	26.04.2020 01:00	1,1	93	357	0,8
Fjærland - Bremuseet	SN55820	26.04.2020 02:00	1,6	94	337	0,9
Fjærland - Bremuseet	SN55820	26.04.2020 03:00	0,9	94	46	1,1
Fjærland - Bremuseet	SN55820	26.04.2020 04:00	1	96	352	0,9
Fjærland - Bremuseet	SN55820	26.04.2020 05:00	0,2	99	51	1,1
Fjærland - Bremuseet	SN55820	26.04.2020 06:00	-0,2	97	10	1,7
Fjærland - Bremuseet	SN55820	26.04.2020 07:00	1,6	96	227	0,9
Fjærland - Bremuseet	SN55820	26.04.2020 08:00	4,8	85	339	0,6
Fjærland - Bremuseet	SN55820	26.04.2020 09:00	6,7	71	26	2
Fjærland - Bremuseet	SN55820	26.04.2020 10:00	9,3	61	60	1,5
Fjærland - Bremuseet	SN55820	26.04.2020 11:00	11,1	54	237	0,8
Fjærland - Bremuseet	SN55820	26.04.2020 12:00	11,7	53	22	1,9
Fjærland - Bremuseet	SN55820	26.04.2020 13:00	12,6	51	211	3,2
Fjærland - Bremuseet	SN55820	26.04.2020 14:00	12	49	331	1,4
Fjærland - Bremuseet	SN55820	26.04.2020 15:00	11,4	50	223	1,5
Fjærland - Bremuseet	SN55820	26.04.2020 16:00	11,5	53	222	1,5
Fjærland - Bremuseet	SN55820	26.04.2020 17:00	12,3	49	329	1,3
Fjærland - Bremuseet	SN55820	26.04.2020 18:00	10,4	56	347	1,8
Fjærland - Bremuseet	SN55820	26.04.2020 19:00	9,9	61	350	0,7
Fjærland - Bremuseet	SN55820	26.04.2020 20:00	8,9	64	16	1,3
Fjærland - Bremuseet	SN55820	26.04.2020 21:00	7,6	70	46	0,8
Fjærland - Bremuseet	SN55820	26.04.2020 22:00	6,8	74	9	1,1
Fjærland - Bremuseet	SN55820	26.04.2020 23:00	6,3	77	3	1,3
Fjærland - Bremuseet	SN55820	27.04.2020 00:00	6,1	81	12	1,2
Fjærland - Bremuseet	SN55820	27.04.2020 01:00	5,5	91	54	1,9
Fjærland - Bremuseet	SN55820	27.04.2020 02:00	5,2	91	17	1,7
Fjærland - Bremuseet	SN55820	27.04.2020 03:00	5,1	91	37	1,1
Fjærland - Bremuseet	SN55820	27.04.2020 04:00	4,9	92	18	2,2
Fjærland - Bremuseet	SN55820	27.04.2020 05:00	5	92	324	0,9
Fjærland - Bremuseet	SN55820	27.04.2020 06:00	5,6	91	127	0,9
Fjærland - Bremuseet	SN55820	27.04.2020 07:00	7,5	72	85	1,3
Fjærland - Bremuseet	SN55820	27.04.2020 08:00	7,2	85	209	2
Fjærland - Bremuseet	SN55820	27.04.2020 09:00	7,9	77	210	2,7
Fjærland - Bremuseet	SN55820	27.04.2020 10:00	8,6	67	227	2
Fjærland - Bremuseet	SN55820	27.04.2020 11:00	9,8	60	208	2,5
Fjærland - Bremuseet	SN55820	27.04.2020 12:00	11	47	33	3
Fjærland - Bremuseet	SN55820	27.04.2020 13:00	11,2	46	91	4
Fjærland - Bremuseet	SN55820	27.04.2020 14:00	11,3	46	84	3,6
Fjærland - Bremuseet	SN55820	27.04.2020 15:00	11,6	45	73	1,6
Fjærland - Bremuseet	SN55820	27.04.2020 16:00	11,1	46	93	2,5
Fjærland - Bremuseet	SN55820	27.04.2020 17:00	10,8	48	175	0,8
Fjærland - Bremuseet	SN55820	27.04.2020 18:00	10,5	48	107	1,1
Fjærland - Bremuseet	SN55820	27.04.2020 19:00	9,9	47	97	1,5
Fjærland - Bremuseet	SN55820	27.04.2020 20:00	7,9	65	6	1,3
Fjærland - Bremuseet	SN55820	27.04.2020 21:00	7,2	68	43	0,3
Fjærland - Bremuseet	SN55820	27.04.2020 22:00	6,3	70	90	0,9
Fjærland - Bremuseet	SN55820	27.04.2020 23:00	5,7	77	247	1,1
Fjærland - Bremuseet	SN55820	28.04.2020 00:00	5,2	76	36	0,8
Fjærland - Bremuseet	SN55820	28.04.2020 01:00	5,3	79	14	2,1
Fjærland - Bremuseet	SN55820	28.04.2020 02:00	4,8	79	43	0,9
Fjærland - Bremuseet	SN55820	28.04.2020 03:00	4,4	79	274	0,9
Fjærland - Bremuseet	SN55820	28.04.2020 04:00	3	84	356	1
Fjærland - Bremuseet	SN55820	28.04.2020 05:00	2,3	85	27	0,7
Fjærland - Bremuseet	SN55820	28.04.2020 06:00	5	72	10	2,2
Fjærland - Bremuseet	SN55820	28.04.2020 07:00	6	64	39	2
Fjærland - Bremuseet	SN55820	28.04.2020 08:00	9,2	47	22	2,3
Fjærland - Bremuseet	SN55820	28.04.2020 09:00	10,5	45	30	3
Fjærland - Bremuseet	SN55820	28.04.2020 10:00	11,7	37	69	2,4
Fjærland - Bremuseet	SN55820	28.04.2020 11:00	11,3	36	99	3,7
Fjærland - Bremuseet	SN55820	28.04.2020 12:00	13,2	34	98	2,7
Fjærland - Bremuseet	SN55820	28.04.2020 13:00	11,1	39	216	2,3
Fjærland - Bremuseet	SN55820	28.04.2020 14:00	10,7	37	239	0,9
Fjærland - Bremuseet	SN55820	28.04.2020 15:00	11,1	38	71	1,3
Fjærland - Bremuseet	SN55820	28.04.2020 16:00	10,7	38	135	2,7
Fjærland - Bremuseet	SN55820	28.04.2020 17:00	10,5	40	219	2,4
Fjærland - Bremuseet	SN55820	28.04.2020 18:00	10,2	41	239	0,8
Fjærland - Bremuseet	SN55820	28.04.2020 19:00	9,6	43	91	1,2
Fjærland - Bremuseet	SN55820	28.04.2020 20:00	8,3	52	87	1,1
Fjærland - Bremuseet	SN55820	28.04.2020 21:00	6,6	64	30	1,4
Fjærland - Bremuseet	SN55820	28.04.2020 22:00	5,4	74	44	1,1
Fjærland - Bremuseet	SN55820	28.04.2020 23:00	5	78	26	0,8
Fjærland - Bremuseet	SN55820	29.04.2020 00:00	4,8	85	356	1,4
Fjærland - Bremuseet	SN55820	29.04.2020 01:00	5,2	74	13	1,8
Fjærland - Bremuseet	SN55820	29.04.2020 02:00	4,6	82	46	1,3
Fjærland - Bremuseet	SN55820	29.04.2020 03:00	5,1	79	30	2,1
Fjærland - Bremuseet	SN55820	29.04.2020 04:00	4,5	90	50	1,4
Fjærland - Bremuseet	SN55820	29.04.2020 05:00	4,4	88	29	2,4
Fjærland - Bremuseet	SN55820	29.04.2020 06:00	4,5	88	34	1,7
Fjærland - Bremuseet	SN55820	29.04.2020 07:00	5,3	83	25	1,6
Fjærland - Bremuseet	SN55820	29.04.2020 08:00	6,2	78	26	1,2
Fjærland - Bremuseet	SN55820	29.04.2020 09:00	7,8	67	10	0,6
Fjærland - Bremuseet	SN55820	29.04.2020 10:00	9,2	55	353	0,7
Fjærland - Bremuseet	SN55820	29.04.2020 11:00	9,5	53	227	0,8
Fjærland - Bremuseet	SN55820	29.04.2020 12:00	9,7	50	355	1,2
Fjærland - Bremuseet	SN55820	29.04.2020 13:00	9	57	202	4,6
Fjærland - Bremuseet	SN55820	29.04.2020 14:00	8,7	58	217	3,2
Fjærland - Bremuseet	SN55820	29.04.2020 15:00	9,1	58	207	2,1
Fjærland - Bremuseet	SN55820	29.04.2020 16:00	8,9	59	342	1,9
Fjærland - Bremuseet	SN55820	29.04.2020 17:00	9	58	346	2,2
Fjærland - Bremuseet	SN55820	29.04.2020 18:00	8,8	55	355	2,6
Fjærland - Bremuseet	SN55820	29.04.2020 19:00	8,5	52	7	1,9
Fjærland - Bremuseet	SN55820	29.04.2020 20:00	7,3	65	77	1,4
Fjærland - Bremuseet	SN55820	29.04.2020 21:00	5,1	69	249	0,8
Fjærland - Bremuseet	SN55820	29.04.2020 22:00	3,7	77	343	1,1
Fjærland - Bremuseet	SN55820	29.04.2020 23:00	2,1	83	31	1,3
Fjærland - Bremuseet	SN55820	30.04.2020 00:00	1,8	86	48	1,6
Fjærland - Bremuseet	SN55820	30.04.2020 01:00	1,6	84	54	0,7
Fjærland - Bremuseet	SN55820	30.04.2020 02:00	0,1	89	3	0,5
Fjærland - Bremuseet	SN55820	30.04.2020 03:00	1,1	83	352	1
Fjærland - Bremuseet	SN55820	30.04.2020 04:00	0,8	84	32	1,6
Fjærland - Bremuseet	SN55820	30.04.2020 05:00	2,5	76	43	1,6
Fjærland - Bremuseet	SN55820	30.04.2020 06:00	4,2	70	1	2,3
Fjærland - Bremuseet	SN55820	30.04.2020 07:00	7,9	44	43	4,1
Fjærland - Bremuseet	SN55820	30.04.2020 08:00	8,3	43	28	4,6
Fjærland - Bremuseet	SN55820	30.04.2020 09:00	9,5	43	19	4,9
Fjærland - Bremuseet	SN55820	30.04.2020 10:00	10	40	31	4,3
Fjærland - Bremuseet	SN55820	30.04.2020 11:00	10	39	21	4
Fjærland - Bremuseet	SN55820	30.04.2020 12:00	11,1	39	2	2,1
Fjærland - Bremuseet	SN55820	30.04.2020 13:00	10,3	35	2	3,6
Fjærland - Bremuseet	SN55820	30.04.2020 14:00	10,5	35	22	3,8
Fjærland - Bremuseet	SN55820	30.04.2020 15:00	10,6	33	87	3,4
Fjærland - Bremuseet	SN55820	30.04.2020 16:00	9,6	38	3	4,5
Fjærland - Bremuseet	SN55820	30.04.2020 17:00	8,2	46	56	5,7
Fjærland - Bremuseet	SN55820	30.04.2020 18:00	8,1	47	51	5
Fjærland - Bremuseet	SN55820	30.04.2020 19:00	7,7	50	52	3,7
Fjærland - Bremuseet	SN55820	30.04.2020 20:00	7,3	54	80	3,3
Fjærland - Bremuseet	SN55820	30.04.2020 21:00	6,7	57	49	1,6
Fjærland - Bremuseet	SN55820	30.04.2020 22:00	6,4	59	345	3,2
Fjærland - Bremuseet	SN55820	30.04.2020 23:00	6,4	58	354	3
Fjærland - Bremuseet	SN55820	01.05.2020 00:00	6,8	57	2	3,2
Fjærland - Bremuseet	SN55820	01.05.2020 01:00	6,5	59	356	2,8
Fjærland - Bremuseet	SN55820	01.05.2020 02:00	5,4	66	40	1,6
Fjærland - Bremuseet	SN55820	01.05.2020 03:00	5	69	37	0,7
Fjærland - Bremuseet	SN55820	01.05.2020 04:00	4,2	80	355	1,3
Fjærland - Bremuseet	SN55820	01.05.2020 05:00	4,4	76	54	1,1
Fjærland - Bremuseet	SN55820	01.05.2020 06:00	5,5	74	354	1,4
Fjærland - Bremuseet	SN55820	01.05.2020 07:00	6,2	67	40	2,1
Fjærland - Bremuseet	SN55820	01.05.2020 08:00	6,2	66	332	2,8
Fjærland - Bremuseet	SN55820	01.05.2020 09:00	6,3	71	31	0,9
Fjærland - Bremuseet	SN55820	01.05.2020 10:00	5,9	78	345	1,6
Fjærland - Bremuseet	SN55820	01.05.2020 11:00	5,9	78	350	1,8
Fjærland - Bremuseet	SN55820	01.05.2020 12:00	5,8	80	28	0,9
Fjærland - Bremuseet	SN55820	01.05.2020 13:00	6	84	169	0,5
Fjærland - Bremuseet	SN55820	01.05.2020 14:00	5,7	81	322	1,2
Fjærland - Bremuseet	SN55820	01.05.2020 15:00	5,8	86	357	2,5
Fjærland - Bremuseet	SN55820	01.05.2020 16:00	6,1	79	359	1,4
Fjærland - Bremuseet	SN55820	01.05.2020 17:00	6	81	1	1,5
Fjærland - Bremuseet	SN55820	01.05.2020 18:00	5,7	84	30	2
Fjærland - Bremuseet	SN55820	01.05.2020 19:00	5,4	89	38	1,7
Fjærland - Bremuseet	SN55820	01.05.2020 20:00	5,1	90	36	1,2
Fjærland - Bremuseet	SN55820	01.05.2020 21:00	4,6	94	39	1,4
Fjærland - Bremuseet	SN55820	01.05.2020 22:00	4,4	96	43	1,2
Fjærland - Bremuseet	SN55820	01.05.2020 23:00	4,2	98	35	1,4
Fjærland - Bremuseet	SN55820	02.05.2020 00:00	4	98	29	1,4
Fjærland - Bremuseet	SN55820	02.05.2020 01:00	3,8	98	42	1,1
Fjærland - Bremuseet	SN55820	02.05.2020 02:00	3,7	99	44	0,9
Fjærland - Bremuseet	SN55820	02.05.2020 03:00	3,7	99	29	0,7
Fjærland - Bremuseet	SN55820	02.05.2020 04:00	3,6	99	21	1,1
Fjærland - Bremuseet	SN55820	02.05.2020 05:00	3,4	98	39	1,5
Fjærland - Bremuseet	SN55820	02.05.2020 06:00	3,5	95	35	1,2
Fjærland - Bremuseet	SN55820	02.05.2020 07:00	3,9	91	22	1,7
Fjærland - Bremuseet	SN55820	02.05.2020 08:00	4,5	89	18	0,6
Fjærland - Bremuseet	SN55820	02.05.2020 09:00	4,7	87	40	1,3
Fjærland - Bremuseet	SN55820	02.05.2020 10:00	5,4	87	29	0,9
Fjærland - Bremuseet	SN55820	02.05.2020 11:00	6,1	84	49	0,5
Fjærland - Bremuseet	SN55820	02.05.2020 12:00	6,6	83	170	0,3
Fjærland - Bremuseet	SN55820	02.05.2020 13:00	6,6	87	214	1,5
Fjærland - Bremuseet	SN55820	02.05.2020 14:00	6,5	85	203	0,9
Fjærland - Bremuseet	SN55820	02.05.2020 15:00	7,5	81	37	0,9
Fjærland - Bremuseet	SN55820	02.05.2020 16:00	8,2	81	185	1,2
Fjærland - Bremuseet	SN55820	02.05.2020 17:00	7,8	80	215	2,5
Fjærland - Bremuseet	SN55820	02.05.2020 18:00	8,1	79	354	1,5
Fjærland - Bremuseet	SN55820	02.05.2020 19:00	7,5	84	210	2,1
Fjærland - Bremuseet	SN55820	02.05.2020 20:00	7,2	88	219	0,7
Fjærland - Bremuseet	SN55820	02.05.2020 21:00	6,3	94	36	1,3
Fjærland - Bremuseet	SN55820	02.05.2020 22:00	5,9	92	29	2,5
Fjærland - Bremuseet	SN55820	02.05.2020 23:00	5	97	352	0,9
Fjærland - Bremuseet	SN55820	03.05.2020 00:00	4,4	99	52	1,3
Fjærland - Bremuseet	SN55820	03.05.2020 01:00	4,6	99	57	1,6
Fjærland - Bremuseet	SN55820	03.05.2020 02:00	4,5	99	59	1
Fjærland - Bremuseet	SN55820	03.05.2020 03:00	4,4	99	33	1,4
Fjærland - Bremuseet	SN55820	03.05.2020 04:00	4,2	99	129	0,7
Fjærland - Bremuseet	SN55820	03.05.2020 05:00	3,7	100	200	1
Fjærland - Bremuseet	SN55820	03.05.2020 06:00	4,2	100	6	1
Fjærland - Bremuseet	SN55820	03.05.2020 07:00	5,1	97	36	2
Fjærland - Bremuseet	SN55820	03.05.2020 08:00	6	90	15	1,5
Fjærland - Bremuseet	SN55820	03.05.2020 09:00	7,8	83	33	1,2
Fjærland - Bremuseet	SN55820	03.05.2020 10:00	7,9	76	212	2,2
Fjærland - Bremuseet	SN55820	03.05.2020 11:00	7,3	84	206	3,9
Fjærland - Bremuseet	SN55820	03.05.2020 12:00	9,1	72	214	3,2
Fjærland - Bremuseet	SN55820	03.05.2020 13:00	7,4	73	100	3,4
Fjærland - Bremuseet	SN55820	03.05.2020 14:00	7,9	74	196	4,6
Fjærland - Bremuseet	SN55820	03.05.2020 15:00	6,7	82	193	5,8
Fjærland - Bremuseet	SN55820	03.05.2020 16:00	7,8	74	207	2,3
Fjærland - Bremuseet	SN55820	03.05.2020 17:00	7,3	72	209	4,8
Fjærland - Bremuseet	SN55820	03.05.2020 18:00	6,8	74	204	3,1
Fjærland - Bremuseet	SN55820	03.05.2020 19:00	6,8	76	209	3
Fjærland - Bremuseet	SN55820	03.05.2020 20:00	5,7	81	228	3
Fjærland - Bremuseet	SN55820	03.05.2020 21:00	5,6	61	56	1,3
Fjærland - Bremuseet	SN55820	03.05.2020 22:00	3,8	75	235	0,7
Fjærland - Bremuseet	SN55820	03.05.2020 23:00	3,8	72	325	0,7
Fjærland - Bremuseet	SN55820	04.05.2020 00:00	4,3	64	27	1,5
Fjærland - Bremuseet	SN55820	04.05.2020 01:00	3,3	72	342	0,9
Fjærland - Bremuseet	SN55820	04.05.2020 02:00	2,8	80	253	1,1
Fjærland - Bremuseet	SN55820	04.05.2020 03:00	2,2	83	214	1
Fjærland - Bremuseet	SN55820	04.05.2020 04:00	2,4	86	357	0,9
Fjærland - Bremuseet	SN55820	04.05.2020 05:00	2,6	85	70	0,7
Fjærland - Bremuseet	SN55820	04.05.2020 06:00	3,7	80	13	2,4
Fjærland - Bremuseet	SN55820	04.05.2020 07:00	4,2	78	359	2
Fjærland - Bremuseet	SN55820	04.05.2020 08:00	5,2	69	40	1
Fjærland - Bremuseet	SN55820	04.05.2020 09:00	5,7	65	346	2,8
Fjærland - Bremuseet	SN55820	04.05.2020 10:00	5,8	66	354	0,9
Fjærland - Bremuseet	SN55820	04.05.2020 11:00	8,1	56	41	0,6
Fjærland - Bremuseet	SN55820	04.05.2020 12:00	8	54	220	1,5
Fjærland - Bremuseet	SN55820	04.05.2020 13:00	8,5	49	355	2,8
Fjærland - Bremuseet	SN55820	04.05.2020 14:00	8,1	47	356	3,3
Fjærland - Bremuseet	SN55820	04.05.2020 15:00	8,3	48	2	2,9
Fjærland - Bremuseet	SN55820	04.05.2020 16:00	9,3	41	326	1,6
Fjærland - Bremuseet	SN55820	04.05.2020 17:00	8,2	43	304	1,9
Fjærland - Bremuseet	SN55820	04.05.2020 18:00	7,8	42	318	2,2
Fjærland - Bremuseet	SN55820	04.05.2020 19:00	6,2	55	33	1,2
Fjærland - Bremuseet	SN55820	04.05.2020 20:00	4,5	58	49	1,3
Fjærland - Bremuseet	SN55820	04.05.2020 21:00	2,6	75	24	1
Fjærland - Bremuseet	SN55820	04.05.2020 22:00	0,3	88	51	1,3
Fjærland - Bremuseet	SN55820	04.05.2020 23:00	0	90	56	1
Fjærland - Bremuseet	SN55820	05.05.2020 00:00	-1,4	96	31	1,1
Fjærland - Bremuseet	SN55820	05.05.2020 01:00	-1,2	96	50	1,1
Fjærland - Bremuseet	SN55820	05.05.2020 02:00	-2,2	96	11	1
Fjærland - Bremuseet	SN55820	05.05.2020 03:00	-2,2	97	8	1,1
Fjærland - Bremuseet	SN55820	05.05.2020 04:00	-2,9	96	4	0,7
Fjærland - Bremuseet	SN55820	05.05.2020 05:00	-2,6	98	24	1,2
Fjærland - Bremuseet	SN55820	05.05.2020 06:00	-1,2	98	51	1,4
Fjærland - Bremuseet	SN55820	05.05.2020 07:00	1,8	85	40	1
